participant,itemA,itemB,recognizedA,recognizedB,aLarger
25,35,76,0,0,1
25,81,69,0,0,0
25,88,62,0,0,0
25,26,46,0,0,1
25,6,60,0,0,1
25,57,8,0,0,0
25,1,91,0,0,1
25,52,54,0,0,1
25,18,82,0,0,1
25,3,16,1,1,1
25,37,14,0,0,0
25,33,65,0,0,1
25,97,86,0,0,0
25,80,59,0,0,0
25,27,36,0,0,1
25,22,56,0,0,1
25,85,53,0,0,0
25,43,48,0,0,1
25,23,4,0,0,0
25,55,90,0,0,1
25,58,78,0,0,1
25,32,17,0,0,0
25,11,98,0,0,1
25,75,95,0,0,1
25,96,31,0,0,0
25,34,5,0,0,0
25,12,29,0,0,1
25,50,79,0,0,1
25,87,38,0,0,0
25,63,99,0,0,1
25,51,47,0,0,0
25,19,84,0,0,1
25,2,10,0,0,1
25,40,70,0,0,1
25,44,68,0,0,1
25,21,25,0,0,1
25,7,41,0,0,1
25,93,73,0,0,0
26,71,39,0,0,0
26,13,66,1,1,1
26,42,61,1,1,1
26,15,83,1,1,1
26,92,45,0,0,0
26,74,72,0,0,0
26,49,64,0,0,1
26,89,30,1,1,0
26,20,9,1,1,0
26,94,28,1,0,0
26,76,35,1,1,0
26,69,81,0,0,1
26,62,88,1,1,1
26,46,26,1,0,0
26,6,60,0,0,1
26,8,57,1,1,1
26,91,1,1,1,0
26,52,54,1,1,1
26,82,18,0,0,0
26,3,16,1,1,1
26,37,14,1,0,0
26,33,65,1,1,1
26,97,86,0,0,0
26,80,59,1,1,0
26,36,27,1,1,0
26,22,56,1,1,1
26,53,85,1,1,1
26,43,48,1,1,1
26,4,23,1,0,1
26,55,90,1,1,1
26,78,58,1,1,0
26,17,32,1,1,1
26,98,11,0,0,0
26,95,75,0,0,0
26,31,96,0,0,1
26,5,34,1,1,1
26,12,29,0,0,1
26,50,79,0,0,1
26,38,87,1,1,1
26,63,99,0,0,1
26,51,47,1,1,0
26,19,84,1,1,1
26,2,10,1,1,1
26,40,70,1,1,1
26,44,68,1,1,1
26,25,21,0,0,0
26,7,41,0,0,1
26,93,73,0,0,0
27,39,71,1,0,1
27,13,66,1,1,1
27,61,42,1,1,0
27,15,83,1,1,1
27,92,45,1,0,0
27,72,74,1,1,0
27,49,64,1,1,1
27,89,30,1,0,0
27,9,20,1,1,1
27,94,28,1,1,0
27,76,35,1,0,0
27,81,69,1,1,0
27,62,88,1,0,1
27,26,46,1,0,1
27,6,60,1,1,1
27,8,57,1,1,1
27,1,91,1,0,1
27,52,54,1,1,1
27,18,82,1,1,1
27,16,3,1,1,0
27,14,37,1,1,1
27,65,33,1,1,0
27,86,97,0,0,1
27,80,59,1,1,0
27,36,27,1,0,0
27,56,22,1,0,0
27,85,53,1,0,0
27,48,43,1,1,0
27,23,4,1,1,0
27,90,55,1,0,0
27,58,78,1,0,1
27,17,32,1,0,1
27,98,11,1,0,0
27,75,95,1,1,1
27,96,31,1,0,0
27,5,34,1,1,1
27,12,29,1,1,1
27,79,50,1,1,0
27,38,87,1,1,1
27,63,99,1,1,1
27,47,51,1,1,1
27,84,19,1,1,0
27,2,10,1,0,1
27,40,70,1,0,1
27,44,68,1,1,1
27,21,25,1,0,1
27,7,41,1,0,1
27,73,93,1,0,1
28,39,71,1,0,1
28,13,66,1,1,1
28,61,42,1,0,0
28,15,83,0,0,1
28,45,92,0,0,1
28,74,72,1,0,0
28,49,64,1,0,1
28,30,89,0,0,1
28,9,20,1,1,1
28,94,28,1,0,0
28,76,35,0,0,0
28,69,81,0,0,1
28,88,62,0,0,0
28,26,46,0,0,1
28,6,60,1,0,1
28,8,57,1,1,1
28,1,91,1,0,1
28,52,54,1,0,1
28,18,82,0,0,1
28,16,3,1,1,0
28,14,37,1,1,1
28,33,65,1,0,1
28,97,86,0,0,0
28,80,59,1,0,0
28,36,27,1,0,0
28,22,56,0,0,1
28,85,53,0,0,0
28,43,48,1,1,1
28,23,4,1,1,0
28,90,55,0,0,0
28,58,78,1,0,1
28,32,17,0,0,0
28,11,98,0,0,1
28,75,95,0,0,1
28,96,31,1,0,0
28,5,34,1,0,1
28,12,29,1,1,1
28,50,79,1,0,1
28,38,87,1,0,1
28,99,63,0,0,0
28,51,47,0,0,0
28,84,19,1,0,0
28,10,2,0,0,0
28,40,70,1,1,1
28,68,44,0,0,0
28,21,25,0,0,1
28,41,7,0,0,0
28,73,93,1,0,1
29,39,71,1,0,1
29,13,66,1,1,1
29,42,61,1,1,1
29,15,83,1,0,1
29,92,45,0,0,0
29,74,72,1,0,0
29,49,64,1,0,1
29,89,30,0,0,0
29,9,20,1,1,1
29,94,28,1,0,0
29,76,35,1,0,0
29,81,69,0,0,0
29,88,62,0,0,0
29,26,46,1,0,1
29,6,60,1,0,1
29,8,57,1,1,1
29,1,91,1,0,1
29,52,54,1,1,1
29,18,82,1,0,1
29,16,3,1,0,0
29,14,37,1,1,1
29,33,65,1,1,1
29,97,86,0,0,0
29,80,59,1,1,0
29,36,27,1,0,0
29,22,56,0,0,1
29,85,53,0,0,0
29,43,48,1,1,1
29,23,4,1,1,0
29,55,90,0,0,1
29,58,78,1,0,1
29,17,32,1,0,1
29,98,11,0,0,0
29,75,95,0,0,1
29,96,31,1,0,0
29,5,34,1,0,1
29,12,29,1,1,1
29,50,79,0,0,1
29,38,87,1,1,1
29,99,63,0,0,0
29,51,47,1,0,0
29,19,84,1,1,1
29,2,10,1,0,1
29,70,40,0,0,0
29,68,44,0,0,0
29,21,25,1,0,1
29,7,41,1,0,1
29,73,93,1,0,1
30,71,39,0,0,0
30,66,13,1,0,0
30,61,42,1,0,0
30,83,15,0,0,0
30,92,45,0,0,0
30,74,72,1,0,0
30,64,49,0,0,0
30,89,30,0,0,0
30,9,20,1,0,1
30,94,28,0,0,0
30,76,35,0,0,0
30,81,69,0,0,0
30,88,62,0,0,0
30,46,26,0,0,0
30,6,60,1,0,1
30,8,57,1,0,1
30,1,91,0,0,1
30,52,54,1,0,1
30,18,82,0,0,1
30,3,16,0,0,1
30,14,37,1,0,1
30,65,33,0,0,0
30,97,86,0,0,0
30,80,59,0,0,0
30,27,36,0,0,1
30,22,56,0,0,1
30,53,85,0,0,1
30,48,43,0,0,0
30,23,4,0,0,0
30,55,90,0,0,1
30,58,78,1,0,1
30,17,32,1,0,1
30,11,98,0,0,1
30,95,75,0,0,0
30,96,31,1,0,0
30,5,34,1,0,1
30,12,29,1,0,1
30,50,79,1,0,1
30,38,87,0,0,1
30,99,63,0,0,0
30,51,47,0,0,0
30,84,19,0,0,0
30,2,10,0,0,1
30,40,70,0,0,1
30,44,68,0,0,1
30,21,25,0,0,1
30,41,7,0,0,0
30,73,93,1,0,1
31,71,39,0,0,0
31,13,66,1,1,1
31,61,42,1,1,0
31,83,15,0,0,0
31,92,45,0,0,0
31,72,74,0,0,0
31,49,64,1,1,1
31,89,30,0,0,0
31,9,20,1,0,1
31,94,28,0,0,0
31,35,76,0,0,1
31,81,69,1,0,0
31,62,88,0,0,1
31,26,46,0,0,1
31,6,60,1,0,1
31,8,57,1,0,1
31,1,91,1,0,1
31,52,54,1,0,1
31,82,18,1,0,0
31,16,3,1,1,0
31,14,37,1,1,1
31,33,65,1,0,1
31,97,86,0,0,0
31,80,59,1,0,0
31,36,27,1,0,0
31,22,56,0,0,1
31,85,53,0,0,0
31,48,43,1,0,0
31,23,4,1,0,0
31,55,90,0,0,1
31,58,78,1,0,1
31,17,32,0,0,1
31,98,11,1,0,0
31,75,95,1,0,1
31,96,31,1,0,0
31,5,34,1,0,1
31,12,29,1,0,1
31,50,79,1,0,1
31,38,87,1,0,1
31,63,99,0,0,1
31,51,47,0,0,0
31,84,19,1,0,0
31,2,10,0,0,1
31,40,70,0,0,1
31,44,68,0,0,1
31,25,21,0,0,0
31,7,41,0,0,1
31,73,93,1,0,1
32,71,39,1,1,0
32,66,13,1,1,0
32,61,42,1,0,0
32,83,15,1,0,0
32,92,45,1,1,0
32,74,72,1,0,0
32,49,64,1,1,1
32,30,89,1,0,1
32,9,20,0,0,1
32,28,94,1,0,1
32,35,76,1,0,1
32,81,69,1,1,0
32,88,62,1,1,0
32,26,46,1,1,1
32,6,60,1,1,1
32,57,8,0,0,0
32,91,1,1,1,0
32,52,54,1,1,1
32,18,82,1,0,1
32,16,3,1,0,0
32,14,37,1,1,1
32,33,65,1,1,1
32,97,86,1,1,0
32,80,59,1,1,0
32,27,36,1,0,1
32,22,56,1,1,1
32,85,53,1,0,0
32,43,48,1,1,1
32,4,23,1,1,1
32,90,55,1,1,0
32,78,58,1,0,0
32,17,32,1,1,1
32,11,98,1,1,1
32,75,95,1,0,1
32,31,96,1,1,1
32,34,5,1,1,0
32,12,29,1,1,1
32,79,50,1,0,0
32,38,87,1,0,1
32,99,63,0,0,0
32,47,51,1,1,1
32,19,84,1,1,1
32,10,2,1,1,0
32,40,70,1,0,1
32,44,68,1,1,1
32,21,25,1,1,1
32,41,7,0,0,0
32,93,73,1,0,0
33,39,71,1,0,1
33,13,66,1,1,1
33,61,42,1,0,0
33,15,83,1,0,1
33,92,45,0,0,0
33,74,72,1,0,0
33,49,64,1,0,1
33,89,30,1,0,0
33,9,20,1,1,1
33,94,28,1,0,0
33,76,35,1,0,0
33,81,69,0,0,0
33,62,88,1,0,1
33,26,46,0,0,1
33,6,60,1,0,1
33,8,57,1,1,1
33,1,91,1,0,1
33,52,54,1,1,1
33,18,82,1,1,1
33,16,3,1,1,0
33,14,37,1,1,1
33,33,65,1,0,1
33,97,86,0,0,0
33,80,59,1,0,0
33,36,27,1,0,0
33,22,56,0,0,1
33,85,53,1,0,0
33,43,48,1,0,1
33,23,4,1,1,0
33,55,90,0,0,1
33,58,78,1,0,1
33,32,17,0,0,0
33,98,11,1,0,0
33,95,75,1,0,0
33,96,31,1,0,0
33,5,34,1,1,1
33,12,29,1,1,1
33,50,79,1,0,1
33,38,87,1,0,1
33,63,99,1,0,1
33,51,47,1,0,0
33,84,19,1,0,0
33,2,10,0,0,1
33,40,70,0,0,1
33,44,68,0,0,1
33,21,25,1,0,1
33,7,41,0,0,1
33,73,93,1,0,1
34,39,71,1,0,1
34,13,66,1,0,1
34,42,61,0,1,1
34,83,15,0,1,0
34,92,45,0,1,0
34,72,74,0,1,0
34,64,49,1,0,0
34,89,30,0,0,0
34,20,9,1,1,0
34,94,28,0,0,0
34,35,76,1,0,1
34,81,69,0,0,0
34,88,62,0,1,0
34,46,26,1,0,0
34,6,60,1,1,1
34,8,57,1,1,1
34,1,91,0,0,1
34,54,52,0,1,0
34,18,82,1,0,1
34,3,16,1,0,1
34,14,37,0,1,1
34,65,33,0,1,0
34,97,86,1,0,0
34,59,80,1,0,1
34,27,36,1,0,1
34,22,56,0,1,1
34,85,53,1,0,0
34,43,48,0,1,1
34,4,23,0,1,1
34,55,90,1,0,1
34,78,58,1,1,0
34,32,17,0,0,0
34,98,11,0,1,0
34,95,75,0,1,0
34,31,96,1,1,1
34,34,5,0,1,0
34,29,12,0,1,0
34,79,50,1,1,0
34,38,87,1,0,1
34,63,99,1,0,1
34,51,47,0,1,0
34,19,84,0,0,1
34,2,10,1,0,1
34,40,70,1,0,1
34,44,68,0,0,1
34,21,25,1,1,1
34,41,7,1,1,0
34,93,73,1,1,0
35,39,71,1,0,1
35,66,13,1,0,0
35,61,42,1,1,0
35,83,15,1,0,0
35,45,92,0,0,1
35,74,72,1,0,0
35,49,64,1,0,1
35,89,30,0,0,0
35,9,20,1,0,1
35,28,94,1,1,1
35,76,35,0,0,0
35,81,69,0,0,0
35,88,62,1,0,0
35,26,46,1,0,1
35,6,60,1,0,1
35,8,57,1,1,1
35,1,91,1,0,1
35,52,54,1,0,1
35,18,82,0,0,1
35,3,16,0,0,1
35,14,37,1,0,1
35,65,33,1,1,0
35,86,97,0,0,1
35,80,59,1,0,0
35,27,36,0,0,1
35,22,56,1,1,1
35,85,53,0,0,0
35,48,43,1,0,0
35,23,4,1,0,0
35,55,90,0,0,1
35,58,78,1,0,1
35,17,32,1,0,1
35,98,11,1,0,0
35,75,95,1,1,1
35,31,96,0,0,1
35,5,34,1,0,1
35,29,12,1,1,0
35,79,50,1,1,0
35,38,87,1,0,1
35,63,99,0,0,1
35,51,47,0,0,0
35,19,84,0,0,1
35,2,10,0,0,1
35,40,70,0,0,1
35,44,68,1,0,1
35,21,25,0,0,1
35,41,7,0,0,0
35,73,93,1,0,1
36,39,71,1,0,1
36,13,66,1,1,1
36,61,42,1,1,0
36,15,83,1,1,1
36,92,45,1,0,0
36,72,74,1,1,0
36,49,64,1,1,1
36,89,30,1,0,0
36,9,20,1,1,1
36,94,28,1,1,0
36,35,76,1,1,1
36,69,81,1,1,1
36,62,88,0,1,1
36,26,46,0,0,1
36,6,60,1,1,1
36,8,57,1,1,1
36,1,91,1,0,1
36,52,54,1,1,1
36,18,82,1,1,1
36,3,16,1,1,1
36,14,37,1,1,1
36,33,65,1,1,1
36,97,86,0,0,0
36,80,59,1,1,0
36,36,27,1,1,0
36,56,22,1,0,0
36,85,53,1,1,0
36,48,43,1,1,0
36,23,4,1,1,0
36,90,55,1,1,0
36,58,78,1,0,1
36,17,32,1,0,1
36,98,11,1,1,0
36,75,95,1,1,1
36,31,96,1,1,1
36,5,34,1,1,1
36,12,29,1,1,1
36,79,50,1,1,0
36,38,87,1,1,1
36,99,63,1,0,0
36,47,51,1,1,1
36,19,84,1,1,1
36,10,2,0,0,0
36,40,70,1,1,1
36,68,44,1,1,0
36,21,25,1,0,1
36,7,41,1,0,1
36,73,93,1,1,1
37,39,71,1,0,1
37,13,66,1,1,1
37,61,42,1,0,0
37,83,15,0,0,0
37,92,45,0,0,0
37,74,72,1,0,0
37,64,49,0,0,0
37,89,30,0,0,0
37,9,20,1,0,1
37,94,28,0,0,0
37,76,35,0,0,0
37,81,69,0,0,0
37,88,62,0,0,0
37,26,46,0,0,1
37,6,60,1,0,1
37,8,57,1,1,1
37,1,91,1,0,1
37,52,54,1,0,1
37,18,82,1,0,1
37,3,16,0,0,1
37,14,37,1,1,1
37,33,65,0,0,1
37,86,97,0,0,1
37,59,80,0,0,1
37,36,27,1,0,0
37,22,56,0,0,1
37,85,53,0,0,0
37,43,48,1,0,1
37,23,4,1,0,0
37,55,90,0,0,1
37,58,78,1,0,1
37,17,32,0,0,1
37,11,98,0,0,1
37,95,75,0,0,0
37,96,31,1,0,0
37,5,34,1,0,1
37,12,29,1,1,1
37,50,79,0,0,1
37,38,87,1,0,1
37,63,99,0,0,1
37,51,47,0,0,0
37,84,19,0,0,0
37,2,10,1,0,1
37,40,70,0,0,1
37,44,68,0,0,1
37,21,25,0,0,1
37,41,7,0,0,0
37,73,93,1,0,1
38,39,71,1,0,1
38,13,66,1,1,1
38,61,42,1,1,0
38,15,83,0,0,1
38,45,92,1,1,1
38,74,72,1,0,0
38,64,49,1,1,0
38,89,30,1,0,0
38,9,20,1,1,1
38,94,28,1,0,0
38,76,35,0,0,0
38,69,81,0,0,1
38,88,62,0,0,0
38,26,46,0,0,1
38,6,60,1,0,1
38,8,57,1,0,1
38,1,91,1,0,1
38,52,54,1,1,1
38,18,82,1,1,1
38,3,16,0,0,1
38,14,37,1,1,1
38,33,65,1,0,1
38,97,86,0,0,0
38,80,59,1,0,0
38,27,36,0,0,1
38,22,56,1,1,1
38,85,53,0,0,0
38,43,48,0,0,1
38,23,4,1,1,0
38,90,55,0,0,0
38,58,78,1,0,1
38,17,32,1,0,1
38,98,11,0,0,0
38,75,95,1,1,1
38,96,31,1,0,0
38,5,34,1,0,1
38,12,29,1,1,1
38,79,50,1,0,0
38,38,87,1,0,1
38,63,99,0,0,1
38,51,47,0,0,0
38,84,19,1,1,0
38,2,10,0,0,1
38,40,70,1,1,1
38,68,44,1,0,0
38,21,25,1,0,1
38,7,41,0,0,1
38,73,93,1,0,1
39,39,71,0,0,1
39,13,66,1,1,1
39,61,42,1,0,0
39,15,83,0,0,1
39,92,45,0,0,0
39,74,72,1,0,0
39,49,64,1,1,1
39,89,30,0,0,0
39,9,20,1,0,1
39,94,28,0,0,0
39,76,35,0,0,0
39,81,69,0,0,0
39,62,88,0,0,1
39,46,26,0,0,0
39,6,60,1,0,1
39,8,57,1,0,1
39,1,91,1,0,1
39,52,54,1,0,1
39,18,82,0,0,1
39,16,3,1,1,0
39,14,37,1,1,1
39,33,65,1,0,1
39,86,97,0,0,1
39,80,59,1,0,0
39,36,27,1,0,0
39,56,22,0,0,0
39,53,85,0,0,1
39,43,48,1,0,1
39,4,23,1,0,1
39,55,90,0,0,1
39,58,78,1,0,1
39,17,32,0,0,1
39,98,11,0,0,0
39,95,75,0,0,0
39,96,31,1,0,0
39,5,34,0,0,1
39,12,29,1,1,1
39,50,79,1,0,1
39,38,87,1,0,1
39,99,63,0,0,0
39,51,47,0,0,0
39,84,19,1,0,0
39,2,10,1,0,1
39,40,70,0,0,1
39,68,44,0,0,0
39,21,25,1,0,1
39,41,7,0,0,0
39,73,93,1,0,1
40,33,77,1,1,1
40,47,89,1,1,1
40,43,57,1,0,1
40,76,41,1,0,0
40,96,53,1,0,0
40,84,92,1,1,1
40,95,62,1,0,0
40,74,37,1,1,0
40,65,80,1,1,1
40,69,97,1,0,1
40,12,35,1,0,1
40,50,87,1,0,1
40,99,22,0,0,0
40,75,45,1,0,0
40,78,30,0,0,0
40,61,51,1,1,0
40,90,2,1,0,0
40,52,56,1,1,1
40,18,44,1,1,1
40,66,70,1,0,1
40,73,13,1,1,0
40,6,79,1,0,1
40,23,94,1,1,1
40,14,55,1,0,1
40,39,42,1,1,1
40,72,25,1,0,0
40,5,98,1,1,1
40,64,10,1,0,0
40,9,60,1,0,1
40,29,49,1,1,1
40,54,3,1,1,0
40,17,88,1,0,1
40,36,16,1,1,0
40,58,63,1,0,1
40,71,86,0,0,1
40,82,68,1,1,0
40,24,91,1,0,1
40,21,81,1,1,1
40,8,34,1,1,1
40,38,20,1,1,0
40,1,31,1,0,1
40,15,40,1,1,1
40,4,46,1,0,1
40,59,28,1,0,0
40,26,11,1,0,0
40,27,67,0,0,1
40,93,32,0,0,0
40,85,7,1,1,0
41,33,77,1,1,1
41,89,47,0,0,0
41,43,57,0,0,1
41,41,76,0,0,1
41,96,53,1,0,0
41,92,84,1,0,0
41,62,95,0,0,1
41,74,37,0,0,0
41,80,65,1,0,0
41,97,69,0,0,0
41,12,35,1,1,1
41,87,50,0,0,0
41,22,99,0,0,1
41,45,75,0,0,1
41,30,78,0,0,1
41,61,51,1,0,0
41,2,90,0,0,1
41,52,56,1,0,1
41,18,44,1,0,1
41,66,70,1,0,1
41,73,13,1,1,0
41,6,79,1,1,1
41,94,23,1,0,0
41,14,55,1,0,1
41,39,42,1,0,1
41,72,25,0,0,0
41,5,98,1,0,1
41,64,10,0,0,0
41,9,60,1,0,1
41,49,29,1,0,0
41,3,54,0,0,1
41,17,88,0,0,1
41,36,16,1,1,0
41,58,63,1,0,1
41,86,71,0,0,0
41,68,82,0,0,1
41,24,91,1,0,1
41,21,81,0,0,1
41,8,34,1,0,1
41,38,20,1,0,0
41,1,31,1,0,1
41,15,40,1,0,1
41,4,46,0,0,1
41,59,28,0,0,0
41,11,26,0,0,1
41,27,67,0,0,1
41,32,93,0,0,1
41,7,85,0,0,1
42,33,77,1,1,1
42,47,89,1,1,1
42,43,57,1,1,1
42,76,41,1,0,0
42,96,53,1,0,0
42,84,92,1,1,1
42,62,95,1,1,1
42,74,37,1,1,0
42,65,80,1,1,1
42,69,97,1,0,1
42,12,35,1,1,1
42,50,87,1,1,1
42,99,22,0,0,0
42,75,45,1,0,0
42,78,30,0,0,0
42,61,51,1,1,0
42,90,2,1,1,0
42,52,56,1,1,1
42,18,44,1,1,1
42,66,70,1,0,1
42,13,73,1,1,1
42,6,79,1,1,1
42,23,94,1,1,1
42,14,55,1,1,1
42,39,42,1,1,1
42,72,25,1,0,0
42,5,98,1,1,1
42,64,10,1,0,0
42,9,60,1,1,1
42,29,49,1,1,1
42,3,54,1,1,1
42,17,88,1,1,1
42,36,16,1,1,0
42,58,63,1,1,1
42,86,71,0,0,0
42,82,68,1,1,0
42,24,91,1,0,1
42,21,81,1,1,1
42,8,34,1,1,1
42,38,20,1,1,0
42,1,31,1,0,1
42,15,40,1,1,1
42,4,46,1,1,1
42,59,28,1,0,0
42,26,11,1,0,0
42,67,27,1,1,0
42,32,93,1,0,1
42,7,85,1,1,1
43,33,77,1,0,1
43,89,47,0,0,0
43,57,43,1,1,0
43,76,41,0,0,0
43,96,53,1,0,0
43,84,92,0,0,1
43,95,62,0,0,0
43,74,37,1,0,0
43,80,65,0,0,0
43,97,69,0,0,0
43,12,35,1,0,1
43,50,87,1,0,1
43,99,22,0,0,0
43,75,45,0,0,0
43,30,78,0,0,1
43,51,61,1,0,1
43,2,90,0,0,1
43,52,56,1,0,1
43,18,44,0,0,1
43,66,70,1,0,1
43,73,13,1,0,0
43,6,79,1,0,1
43,23,94,1,0,1
43,14,55,1,0,1
43,39,42,1,0,1
43,72,25,0,0,0
43,5,98,1,0,1
43,64,10,0,0,0
43,9,60,1,0,1
43,49,29,1,0,0
43,3,54,1,1,1
43,88,17,0,0,0
43,36,16,1,1,0
43,58,63,1,0,1
43,71,86,0,0,1
43,68,82,0,0,1
43,24,91,1,0,1
43,21,81,1,0,1
43,8,34,1,0,1
43,38,20,1,0,0
43,1,31,1,0,1
43,40,15,0,0,0
43,46,4,1,1,0
43,28,59,0,0,1
43,11,26,1,0,1
43,67,27,0,0,0
43,32,93,0,0,1
43,7,85,0,0,1
44,33,77,1,0,1
44,47,89,0,0,1
44,43,57,1,0,1
44,76,41,0,0,0
44,96,53,1,0,0
44,84,92,0,0,1
44,62,95,0,0,1
44,74,37,0,0,0
44,80,65,0,0,0
44,69,97,0,0,1
44,12,35,1,0,1
44,87,50,0,0,0
44,22,99,0,0,1
44,45,75,0,0,1
44,78,30,0,0,0
44,61,51,0,0,0
44,90,2,0,0,0
44,52,56,1,0,1
44,18,44,0,0,1
44,66,70,1,1,1
44,13,73,1,1,1
44,6,79,1,0,1
44,94,23,0,0,0
44,14,55,1,0,1
44,39,42,0,0,1
44,72,25,0,0,0
44,98,5,0,0,0
44,10,64,0,0,1
44,9,60,1,0,1
44,49,29,0,0,0
44,54,3,0,0,0
44,17,88,0,0,1
44,36,16,1,1,0
44,63,58,0,0,0
44,71,86,0,0,1
44,68,82,0,0,1
44,24,91,1,0,1
44,21,81,0,0,1
44,8,34,1,0,1
44,20,38,0,0,1
44,1,31,1,0,1
44,40,15,0,0,0
44,46,4,0,0,0
44,59,28,0,0,0
44,26,11,1,0,0
44,67,27,0,0,0
44,93,32,0,0,0
44,7,85,0,0,1
45,33,77,1,0,1
45,89,47,1,1,0
45,43,57,1,1,1
45,76,41,1,0,0
45,96,53,1,0,0
45,84,92,1,0,1
45,62,95,0,0,1
45,37,74,1,1,1
45,65,80,1,1,1
45,97,69,0,0,0
45,12,35,1,0,1
45,50,87,1,0,1
45,22,99,0,0,1
45,45,75,0,0,1
45,78,30,0,0,0
45,61,51,1,1,0
45,2,90,1,0,1
45,52,56,1,0,1
45,18,44,1,0,1
45,70,66,0,1,0
45,13,73,1,1,1
45,6,79,1,0,1
45,94,23,1,1,0
45,14,55,1,0,1
45,39,42,1,1,1
45,25,72,0,0,1
45,5,98,1,1,1
45,64,10,0,0,0
45,9,60,1,0,1
45,49,29,1,1,0
45,54,3,1,1,0
45,17,88,0,0,1
45,36,16,1,1,0
45,58,63,1,0,1
45,71,86,1,0,1
45,82,68,1,0,0
45,24,91,1,0,1
45,21,81,1,0,1
45,8,34,1,1,1
45,38,20,1,1,0
45,1,31,1,0,1
45,15,40,1,1,1
45,4,46,1,0,1
45,59,28,1,0,0
45,26,11,0,0,0
45,27,67,1,0,1
45,93,32,0,0,0
45,7,85,1,0,1
46,77,33,1,1,0
46,47,89,1,1,1
46,57,43,1,1,0
46,76,41,1,0,0
46,53,96,0,1,1
46,84,92,1,1,1
46,62,95,1,1,1
46,74,37,1,1,0
46,65,80,1,1,1
46,69,97,1,0,1
46,35,12,1,1,0
46,50,87,1,1,1
46,22,99,1,1,1
46,75,45,1,0,0
46,30,78,1,0,1
46,51,61,1,1,1
46,2,90,1,0,1
46,52,56,1,1,1
46,18,44,1,1,1
46,66,70,1,1,1
46,13,73,1,1,1
46,6,79,1,1,1
46,23,94,1,1,1
46,14,55,1,0,1
46,39,42,1,1,1
46,72,25,1,0,0
46,5,98,1,1,1
46,10,64,0,1,1
46,60,9,1,1,0
46,29,49,1,1,1
46,3,54,1,1,1
46,17,88,1,0,1
46,16,36,1,1,1
46,58,63,1,1,1
46,86,71,1,1,0
46,68,82,1,1,1
46,24,91,1,0,1
46,21,81,1,0,1
46,8,34,1,1,1
46,20,38,1,1,1
46,1,31,1,1,1
46,15,40,1,1,1
46,46,4,1,1,0
46,59,28,1,0,0
46,26,11,1,1,0
46,67,27,1,0,0
46,32,93,1,0,1
46,85,7,1,1,0
47,77,33,0,0,0
47,89,47,0,0,0
47,43,57,0,0,1
47,76,41,1,0,0
47,96,53,1,0,0
47,84,92,0,0,1
47,95,62,0,0,0
47,74,37,0,0,0
47,80,65,1,1,0
47,97,69,0,0,0
47,12,35,1,0,1
47,50,87,0,0,1
47,99,22,0,0,0
47,45,75,0,0,1
47,78,30,0,0,0
47,61,51,1,0,0
47,2,90,0,0,1
47,52,56,1,0,1
47,18,44,0,0,1
47,66,70,1,0,1
47,73,13,1,1,0
47,6,79,1,0,1
47,94,23,1,0,0
47,14,55,1,0,1
47,39,42,0,0,1
47,72,25,0,0,0
47,98,5,1,0,0
47,64,10,1,0,0
47,9,60,1,0,1
47,49,29,1,0,0
47,3,54,1,0,1
47,17,88,0,0,1
47,16,36,1,0,1
47,58,63,1,0,1
47,86,71,0,0,0
47,68,82,0,0,1
47,24,91,1,0,1
47,21,81,0,0,1
47,8,34,1,0,1
47,38,20,1,0,0
47,1,31,1,0,1
47,40,15,0,0,0
47,4,46,0,0,1
47,59,28,0,0,0
47,11,26,0,0,1
47,27,67,0,0,1
47,32,93,0,0,1
47,7,85,0,0,1
48,33,77,1,0,1
48,89,47,0,0,0
48,43,57,1,0,1
48,76,41,0,0,0
48,53,96,0,0,1
48,84,92,0,0,1
48,95,62,0,0,0
48,74,37,1,0,0
48,80,65,1,0,0
48,69,97,0,0,1
48,12,35,1,0,1
48,50,87,1,0,1
48,22,99,0,0,1
48,75,45,0,0,0
48,30,78,0,0,1
48,61,51,1,0,0
48,2,90,0,0,1
48,52,56,1,0,1
48,18,44,0,0,1
48,66,70,1,0,1
48,73,13,0,0,0
48,6,79,1,0,1
48,23,94,0,0,1
48,14,55,1,0,1
48,42,39,0,0,0
48,25,72,0,0,1
48,5,98,1,0,1
48,64,10,1,0,0
48,9,60,1,0,1
48,29,49,1,0,1
48,3,54,1,0,1
48,17,88,0,0,1
48,36,16,1,1,0
48,58,63,1,0,1
48,86,71,0,0,0
48,68,82,0,0,1
48,24,91,1,0,1
48,21,81,1,0,1
48,8,34,1,0,1
48,38,20,1,0,0
48,1,31,1,0,1
48,40,15,1,0,0
48,4,46,1,0,1
48,59,28,0,0,0
48,26,11,0,0,0
48,67,27,0,0,0
48,32,93,0,0,1
48,7,85,1,0,1
49,77,33,1,0,0
49,89,47,0,0,0
49,43,57,0,0,1
49,76,41,1,0,0
49,96,53,1,0,0
49,84,92,1,0,1
49,95,62,0,0,0
49,37,74,1,0,1
49,80,65,1,0,0
49,97,69,0,0,0
49,12,35,1,0,1
49,87,50,0,0,0
49,22,99,0,0,1
49,75,45,0,0,0
49,78,30,0,0,0
49,61,51,1,0,0
49,90,2,0,0,0
49,52,56,1,0,1
49,18,44,1,0,1
49,66,70,1,0,1
49,13,73,1,1,1
49,6,79,1,1,1
